Id,LotFrontage_zscore,TotalBsmtSF_zscore,1stFlrSF_zscore,GrLivArea_zscore,GarageArea_zscore
1,,-0.4593025408311876,-0.7934337933349002,0.3703334392167798,0.35100032086652694
2,,0.4664649160883461,0.25714042978945445,-0.48251191458524123,-0.060731012615303295
3,,-0.3133687545187488,-0.6278260340246571,0.5150125617367655,0.6317262300586839
4,,-0.6873240819443732,-0.5217335632165325,0.3836591478699364,0.7908042452675729
5,,0.1996797129859189,-0.045611255199583686,1.299325699608267,1.6984846849888804
6,,-0.596115465499099,-0.9486910676882531,-0.2921446481115758,0.03284429044874903
7,,1.4332762504082532,1.3749928051335953,0.33987467658099335,0.7627316543483571
8,,0.11303152736290836,-0.14394086229004052,1.0937290518167084,0.05155935106155949
9,,-0.2404018613625294,-0.3638886676239571,0.49216848975992566,-0.023300891389682367
10,,-0.151473460328387,-0.22156949946671697,-0.8346913575615222,-1.2538161266819705
11,,-0.03974290518292602,-0.3173114853179513,-0.9051272461567784,-0.41631716425870213
12,,0.2680861753198746,0.0501307306516506,1.5391884553650854,1.2306081696686189
13,,-0.3316104778078036,-0.6485270039384374,-1.1487973472430701,-0.5660376491611858
14,,0.9954748914709368,0.8574685572890857,-0.04085985636633749,1.7171997456016908
15,,0.4459429773881594,0.23385183863645154,-0.4996449685678711,-0.5660376491611858
16,,-0.5140277106983522,-0.7986090358133452,-1.259210361797796,0.4820057451562002
17,,-0.12183065998367285,-0.410465849929963,-0.973659462087298,0.03284429044874903
18,,-2.411166932760057,0.34511955192302113,-0.417787043984195,0.20127983596404322
19,,0.12899303524083136,-0.1258275136154827,-0.7642554689662661,0.4820057451562002
20,,-0.06482527470537644,0.45638726520959066,-0.3359291194005189,-0.8374060280469375
21,,0.22932251333063305,-0.011972179089690562,1.6381794339313913,1.7780236925933248
22,,-0.9586697158690641,-0.14135324105081798,-0.775677504954686,-0.9029087401917743
23,,1.6407758528212522,1.6363425502950728,0.5321456157193953,0.2854976087216903
24,,-0.03974290518292602,-0.2655590605335003,-0.8670537928620453,0.46329068454338973
25,,0.005861403039711112,-0.2655590605335003,-0.8670537928620453,-0.9496963917238004
26,,1.1596504010724304,1.1317564086466758,0.16092944609574783,1.9511380032618217
27,,-0.3589730627413859,-0.679578458809108,-1.17164141921991,0.4820057451562002
28,,1.4743201278086266,1.4008690175258207,0.35891140322835985,1.399043715183913
29,,0.9726727373596182,1.1317564086466758,0.16092944609574783,-0.7204368992168722
30,,-1.2254549189714914,-1.6628745297136764,-1.8950370318198386,-1.0900593463198789
31,,-0.9313071309354819,-1.3290713898539677,-0.37780991802472524,-1.0432716947878526
32,,0.388937592109863,0.16916130765588783,-0.5472367851862875,-0.9450176265705977
33,,0.4026188845766541,0.1846870350912231,-0.5358147491978675,0.05155935106155949
34,,0.7765742120022786,1.3905185325689307,0.35129671256941325,-0.12155495960693731
35,,1.1482493240167713,1.0308391803169965,0.08668621217101834,0.3884304420921479
36,,0.13583368147422692,-0.07925033130947681,1.782858556451377,1.020063737774501
37,,0.0902293732515898,-0.169817074682266,-0.7966179042667891,0.9311671998636514
38,,0.5462724554779611,0.34770717316224364,-0.41588337131945835,0.11706206320639612
39,,-0.0009792431936844568,-0.2733219242511679,-0.8727648108562553,-1.0619867554006632
40,,-2.411166932760057,-0.02749790652502585,-0.6919159077062732,-2.2129629830885067
41,,0.06970743455140309,0.41757294662125244,-0.36448420937156867,-0.15430631567935563
42,,0.6671238722679494,0.42792343157814267,-0.35686951871262207,-0.7719033159021009
43,,-0.4957859874092973,-0.7209803986366687,-1.2021001818556964,0.14513465412561183
44,,-0.2723248771183754,-0.5812488517186511,-1.0993018579599172,-0.7719033159021009
45,,0.2110807900415782,-0.032673149003470944,-0.6957232530357464,-0.8093334371277219
46,,1.5837704675429558,1.5250748370085032,0.45028769113571926,0.4820057451562002
47,,0.8586619668030254,0.9195714670304268,1.206045739036171,0.9218096695572461
48,,1.3648697880742975,1.2766631980431384,0.2675351153210005,1.6516970334568541
49,,-0.7329283901670104,-1.1039483420416059,-0.12081410828527696,-2.2129629830885067
50,,-0.2335612151291338,-0.5372592906518678,-1.066939422659394,-0.4069596339522969
51,,-0.6006758963213626,-0.9538663101666981,-0.08654800032001718,-0.39760210364589166
52,,-0.5505111572764618,-0.8969386429038021,-0.6462277637525935,0.2574250178024746
53,,-0.5505111572764618,-0.8969386429038021,-1.331549923057789,0.20127983596404322
54,,1.7889898545448228,1.7579607485385325,0.6216182309620182,1.969853063874632
55,,-1.5355642148854238,0.5107273112332642,-0.2959519934410491,0.46329068454338973
56,,0.8381400281028387,0.6789226917827298,-0.17221327023316663,0.4820057451562002
57,,-0.19935798396215595,-0.4648058959536365,0.4255399464941428,0.03284429044874903
58,,-0.4501816791866602,-0.78308330837801,0.38937016586414636,0.4305393284709714
59,,0.8039367969358608,0.6815103130219524,2.7213691801665476,0.7861254801143702
60,,-0.6325989120772086,-0.9900930075158139,-1.4000821389883085,-0.5660376491611858
61,,0.22932251333063305,-0.011972179089690562,-0.6804938717178532,0.4820057451562002
62,,-1.2026527648601728,-1.505029634121101,-0.769966486960476,-0.8654786189661533
63,,0.7127281804905866,0.5366035236254897,-0.2769152667936826,0.05155935106155949
64,,-1.0977628559481074,-0.6744032163306629,0.3703334392167798,0.03284429044874903
65,,-0.0009792431936844568,-0.2733219242511679,0.9871233825914557,0.8048405407271807
66,,0.1951192821636552,-0.050786497678028786,1.822835682410847,1.7733449274401223
67,,2.0284124727136676,2.7024425008547626,1.316458753590897,0.4820057451562002
68,,0.9019860596145307,0.8186542387007475,-0.0694149463373873,0.39778797239855307
69,,-0.7078460206445599,-1.0754845084101579,-1.462903336924618,-1.1836346493839311
70,,0.562233963355884,0.36582052183680147,1.4687525667698291,0.9077733740976383
71,,2.65775192618606,2.7438444406823232,1.3469175162266833,0.20127983596404322
72,,-0.484384910353638,-0.8218976269663482,-1.2763434157804259,-0.5286075279355649
73,,-0.5140277106983522,-0.7183927773974462,0.385562820534673,-0.21513026267098964
74,,0.06514700372913938,-0.19828090831371403,-0.8175583035788924,0.0796319419807752
75,,-0.4957859874092973,-0.834835733162461,0.1704478094194311,-0.4397109900247152
76,,-1.3577074128171391,-1.6473488022783411,-1.0041182247230844,-0.8233697325873297
77,,-0.2404018613625294,-0.5450221543695355,-1.072650440653604,-0.8888724447321663
78,,-0.8788621764794492,-0.23450760566282972,-0.4387274432962982,-1.0900593463198789
79,,1.6202539141210655,1.566476776836064,0.4807464537715057,-2.2129629830885067
80,,-1.4078721518620398,-1.2436798889596234,-0.5434294398568141,-0.15430631567935563
81,,-0.3680939243859133,0.0501307306516506,1.1927200303830143,0.1685284798916249
82,,0.4094595308100497,0.4512120227311456,-0.3397364647299922,-0.31806309604144717
83,,1.1528097548390348,1.0360144227954415,0.09049355750049164,1.3335410030390764
84,,0.017262480095370396,-0.25262095433738757,-0.857535429538362,-0.056052247462100684
85,,-1.5355642148854238,-0.9279900977744726,-0.07893330966107057,-0.3414569218074603
86,,0.5257505167777744,0.35805765811913387,1.7162300131855943,-0.051373482308898065
87,,-0.851499591545867,-1.2385046464811784,0.08478253950628169,-0.3414569218074603
88,,-1.0156751011473606,-1.424813375705202,-0.5548514758452341,0.2574250178024746
89,,-0.10130872128348614,-0.3871772587769601,0.020057668905235443,-2.2129629830885067
90,,-0.15375367573951884,-0.4466925472790787,-1.000310879393611,-2.2129629830885067
91,,-2.411166932760057,-0.3173114853179513,-0.9051272461567784,-0.24788161874340794
92,,0.404899099987786,0.18727465633044565,-0.5339110765331309,0.03284429044874903
93,,-0.4136982326085505,-0.513970699498865,-1.0498063686767642,-0.19173643690497655
94,,0.357014576354017,0.25196518731100936,1.4763672574287758,0.15449218443201704
95,,-0.532269433987407,-0.6666403526129953,0.5150125617367655,0.9873123817020827
96,,-0.8606204531903944,-1.2488551314380687,-0.08654800032001718,-0.24788161874340794
97,,1.2098151401173314,1.1007049537760052,0.138085374118908,-0.004585830776871902
98,,-0.22216013807347454,-0.5243211844557552,-1.0574210593357107,-0.19173643690497655
99,,-1.3668282744616664,-0.8477738393585736,-1.2953801424277924,-0.5005349370163492
100,,-0.2449622921847931,0.16139844393822017,-0.5529478031804974,-2.2129629830885067
101,,1.259979879162232,1.1576326210389012,0.17996617274311438,0.03284429044874903
102,,-0.7215273131113511,-0.4803316233889718,0.4122142378409862,0.014129229835938563
103,,-2.411166932760057,0.9635610280972101,0.037190722887865325,-0.2946692702754341
104,,0.3843771612875993,0.1639860651774427,-0.5510441305157607,1.2493232302814292
105,,-0.03974290518292602,0.1639860651774427,0.5759300870083385,-1.0900593463198789
106,,-0.010100104838211882,-0.28367240920805814,0.9071691306725163,0.8188768361867885
107,,-0.9495488542245367,-0.2991981366433934,-0.8918015375036219,-0.9356600962641926
108,,-0.6120769733770219,-0.9668044163628109,-1.3829490850056787,-1.0432716947878526
109,,-0.6029561117324945,-0.4285791986045208,0.002924614922605555,-2.2129629830885067
110,,1.7935502853670866,1.7631359910169775,0.6254255762914914,0.3416427905601217
111,,-0.1446328140949914,0.13810985278521723,0.6463659756035947,-0.6923643082976565
112,,-1.5355642148854238,-1.0056187349511492,-0.16269490690948335,-0.3414569218074603
113,,0.4710253469106098,0.3088928545739054,2.2473546866471206,1.4926190182479653
114,,1.7137427459774717,2.836998805294335,1.4154497321572028,-0.10751866414732945
115,,-0.06710549011650829,0.7073865254141779,1.5315737647061387,-1.370785255512036
116,,-0.7488898980449333,-1.1220616907161638,-0.10939207229685703,-0.15430631567935563
117,,0.07882829619593051,-0.18275518087837875,-0.8061362675904724,-0.8654786189661533
118,,0.15407540476328177,-0.09736367998403465,-0.7433150696541628,-0.20109396721138179
119,,1.403633450063539,1.387930911329708,3.2486865082986007,0.5662235179138473
120,,-0.7511701134560652,-1.1246493119553864,-0.11319941762633035,-0.3882445733394864
121,,-0.2723248771183754,-0.4518677897575238,-1.0041182247230844,0.313570199640906
122,,-0.7420492518115378,-1.0107939774295942,-0.7471224149836362,-0.977768982643016
123,,0.051465711262348245,-0.21380663574904932,-0.8289803395673123,-0.8654786189661533
124,,0.32281134518703913,0.09412029171843392,-0.6024432924636505,0.26678254810887986
125,,0.6944864572015318,1.0955297112975602,0.13427802878943468,-0.1777001414453687
126,,-1.2254549189714914,-1.6628745297136764,-1.4495776282714614,-2.2129629830885067
127,,0.046905280440084525,-0.5294964269342002,-1.061228404665184,-0.15430631567935563
128,,-0.8788621764794492,-0.834835733162461,-1.2858617791041091,-2.2129629830885067
129,,-0.9062247614130314,-1.3006075562225197,-0.31879606541788896,-0.09348236868772161
130,,-0.11270979833914542,-0.28367240920805814,-0.880379501515202,1.2961108818134555
131,,-0.3042478928742214,0.13810985278521723,1.2212751203540642,0.06559564652116734
132,,-0.14919324491725514,-0.3638886676239571,1.0251968358861887,-0.3882445733394864
133,,0.012702049273106681,0.4253358103389201,-0.3587731913773587,0.7065864725099258
134,,0.4778659931440054,0.34511955192302113,-0.417787043984195,-0.009264595930074518
135,,0.9202277829035855,1.444858578592604,0.391273838528883,-0.15430631567935563
136,,0.562233963355884,1.3439413502629247,0.3170306046041535,0.26678254810887986
137,,0.357014576354017,0.13293461030677214,-0.5738882024926006,-0.7251156643700748
138,,1.9372038562683935,2.060712433527571,0.8443479327362067,1.3709711242646974
139,,-0.12183065998367285,-0.410465849929963,0.6406549576093846,0.87502201802522
140,,-0.2951270312296939,-0.6071250641108766,0.4731317631125591,-0.013943361083277135
141,,-0.4410608175421328,-0.7727328234211197,-1.2401736351504296,-2.2129629830885067
142,,1.5427265901425824,1.4784976547024973,0.4160215831704595,0.87502201802522
143,,-0.3361709086300674,-0.6537022464168826,-0.24836017682263278,1.155747927217377
144,,0.9863540298264094,0.8755819059636435,-0.02753414771318091,0.4866845103094028
145,,1.5290452976757911,1.462971927267162,0.40459954718203955,0.14513465412561183
146,,-0.19935798396215595,-0.49844497206352967,0.3684297665520431,-0.4350322248715126
147,,-0.7808129138007793,-0.7442689897896717,-1.2192332358383264,-1.370785255512036
148,,-0.3954565093194956,-0.7209803986366687,0.9890270552561924,-0.1823789065985713
149,,0.051465711262348245,-0.21380663574904932,-0.8289803395673123,-2.2129629830885067
150,,-0.3680939243859133,-0.6899289437659982,-0.3264107560768356,-1.0900593463198789
151,,-0.20163819937328784,-0.5010325933027522,-1.040288005353081,-0.15430631567935563
152,,1.4880014202754177,1.416394744961156,0.3703334392167798,1.838847639584959
153,,-0.5299892185762751,-0.169817074682266,0.9090728033372529,0.10302576774678827
154,,1.2417381558731773,0.23126421739722897,-0.5015486412326078,0.4258605633177688
155,,0.325091560598171,0.09670791295765646,-0.6005396197989138,-0.7531882552892905
156,,-1.106883717592635,-1.5283182252741039,-0.7985215769315258,-2.2129629830885067
157,,-2.411166932760057,-0.3173114853179513,-0.9051272461567784,0.7112652376631283
158,,-0.6462802045439998,-1.0056187349511492,0.8614809867188365,0.9685973210892723
159,,-0.151473460328387,-0.44410492603985613,0.8215038607593668,0.959239790782867
160,,0.7628929195354874,0.5935311908883858,1.8018952830987436,0.4820057451562002
161,,0.3980584537543904,0.17951179261277803,-0.5396220945273409,0.20127983596404322
162,,1.1733316935392215,1.0593030139484445,2.1940518520344945,1.1838205181365926
163,,1.102645015794134,0.9790867555325454,0.04861275887628525,0.2761400784152851
164,,-0.4000169401417593,-0.7261556411151139,-1.2059075271851698,-2.2129629830885067
165,,0.20880057463044632,-0.035260770242693494,0.1913882087315343,-1.2023497099967417
166,,-0.9427082079911412,-0.9176396128175824,-0.3054703567647324,-2.2129629830885067
167,,1.2759413870401553,1.8226512795190961,0.6692100475804345,-0.795297141668114
168,,1.19613384765054,1.1576326210389012,1.2288898110130109,1.4785827227883575
169,,-0.4957859874092973,-0.834835733162461,0.38937016586414636,-0.15430631567935563
170,,1.4332762504082532,1.4086318812434884,0.3646224212225698,0.17788601019803013
171,,-0.76941183674512,-0.7986090358133452,-0.25407119481684276,0.87502201802522
172,,0.051465711262348245,1.2766631980431384,0.2675351153210005,0.2574250178024746
173,,0.014982264684238538,-0.2552085755766101,0.4788427811067691,0.14513465412561183
174,,0.6944864572015318,0.5159025537117093,-0.2921446481115758,0.14513465412561183
175,,1.2508590175177048,1.2637250918470257,0.2580167519973172,0.6691563512843048
176,,0.3296519914204347,2.5756490601328577,1.2231787930188007,0.4820057451562002
177,,0.21336100545271006,0.0035535483456447282,1.0366188718746088,0.2246736617300563
178,,-0.012380320249343739,0.23126421739722897,0.7701046988114771,-0.10283989899412684
179,,2.6417904183081373,2.7723082743137715,1.3678579155387864,3.2424771855457433
180,,-0.2039184147844197,-0.5036202145419747,-1.0421916780178175,0.03284429044874903
181,,-0.6873240819443732,-1.0185568411472619,0.01815399624049879,-0.15430631567935563
182,,-0.6029561117324945,-0.6769908375698854,0.545471324372552,-1.2023497099967417
183,,-2.411166932760057,0.45897488644881324,-0.3340254467357822,-1.0339141644814476
184,,0.6944864572015318,0.5159025537117093,1.078499670498815,0.05155935106155949
185,,-1.261938365549601,-0.5864240941970963,-0.5015486412326078,0.4820057451562002
186,,0.11303152736290836,0.9195714670304268,3.983504156886949,1.7171997456016908
187,,0.2977289756645887,0.1406974740244398,-0.5681771844983907,0.1123832980531935
188,,-0.9062247614130314,-0.9176396128175824,0.2675351153210005,-1.370785255512036
189,,0.06514700372913938,0.15881082269899763,-0.5548514758452341,0.2574250178024746
190,,1.2212162171729906,1.1136430599721179,0.14760373744259125,0.9779548513956775
191,,-0.4661431870645832,0.9997877254463258,2.306368539253957,-0.15430631567935563
